0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
-1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
-1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
0,51573.4067,18/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
-1,54117.495,22/02/2021
0,54117.495,22/02/2021
-1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
0,54117.495,22/02/2021
0,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
1,54117.495,22/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
-1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
