0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
-1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
-1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
-1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
-1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
-1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
1,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,09/04/2021,20210409,58119.59
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
